TEMPERATURE: temperature salle

08/08/2013 07:56:37 AM	1375941397	19.75
08/08/2013 07:55:47 AM	1375941347	19.875
08/08/2013 07:54:56 AM	1375941296	19.687
08/08/2013 07:54:07 AM	1375941247	19.75
08/08/2013 07:53:16 AM	1375941196	19.75
08/08/2013 07:52:26 AM	1375941146	19.625
08/08/2013 07:51:36 AM	1375941096	19.75
08/08/2013 07:50:47 AM	1375941047	19.75
08/08/2013 07:49:56 AM	1375940996	19.812
08/08/2013 07:49:07 AM	1375940947	19.812
08/08/2013 07:48:17 AM	1375940897	19.687
08/08/2013 07:47:27 AM	1375940847	19.875
08/08/2013 07:46:36 AM	1375940796	19.875
08/08/2013 07:45:46 AM	1375940746	19.812
08/08/2013 07:44:56 AM	1375940696	19.875
08/08/2013 07:44:07 AM	1375940647	19.687
08/08/2013 07:43:16 AM	1375940596	19.875
08/08/2013 07:42:27 AM	1375940547	20
08/08/2013 07:41:37 AM	1375940497	19.937
08/08/2013 07:40:47 AM	1375940447	20
08/08/2013 07:39:56 AM	1375940396	19.937
08/08/2013 07:39:07 AM	1375940347	20.125
08/08/2013 07:38:17 AM	1375940297	20.062
08/08/2013 07:37:27 AM	1375940247	20.062
08/08/2013 07:36:36 AM	1375940196	20.125
08/08/2013 07:35:47 AM	1375940147	20.062
08/08/2013 07:34:57 AM	1375940097	20
08/08/2013 07:34:07 AM	1375940047	19.937
08/08/2013 07:33:17 AM	1375939997	19.875
08/08/2013 07:32:27 AM	1375939947	20.062
08/08/2013 07:31:37 AM	1375939897	20.062
08/08/2013 07:30:46 AM	1375939846	19.875
08/08/2013 07:29:56 AM	1375939796	19.812
08/08/2013 07:29:06 AM	1375939746	19.75
08/08/2013 07:28:17 AM	1375939697	19.75
08/08/2013 07:27:27 AM	1375939647	19.812
08/08/2013 07:26:36 AM	1375939596	19.687
08/08/2013 07:25:47 AM	1375939547	19.75
08/08/2013 07:24:57 AM	1375939497	19.687
08/08/2013 07:24:06 AM	1375939446	19.75
08/08/2013 07:23:16 AM	1375939396	19.812
08/08/2013 07:22:27 AM	1375939347	19.75
08/08/2013 07:21:36 AM	1375939296	19.687
08/08/2013 07:20:46 AM	1375939246	19.75
08/08/2013 07:19:56 AM	1375939196	19.625
08/08/2013 07:19:07 AM	1375939147	19.75
08/08/2013 07:18:17 AM	1375939097	19.687
08/08/2013 07:17:27 AM	1375939047	19.812
08/08/2013 07:16:37 AM	1375938997	19.812
08/08/2013 07:15:47 AM	1375938947	19.75
08/08/2013 07:14:57 AM	1375938897	19.812
08/08/2013 07:14:07 AM	1375938847	19.875
08/08/2013 07:13:17 AM	1375938797	19.875
08/08/2013 07:12:26 AM	1375938746	19.875
08/08/2013 07:11:36 AM	1375938696	19.812
08/08/2013 07:10:46 AM	1375938646	19.75
08/08/2013 07:09:56 AM	1375938596	19.812
08/08/2013 07:09:07 AM	1375938547	19.937
08/08/2013 07:08:16 AM	1375938496	20
08/08/2013 07:07:26 AM	1375938446	19.937
08/08/2013 07:06:37 AM	1375938397	20
08/08/2013 07:05:46 AM	1375938346	20
08/08/2013 07:04:56 AM	1375938296	20
08/08/2013 07:04:07 AM	1375938247	20.187
08/08/2013 07:03:16 AM	1375938196	20.187
08/08/2013 07:02:27 AM	1375938147	20.125
08/08/2013 07:01:36 AM	1375938096	20.125
08/08/2013 07:00:46 AM	1375938046	20.062
08/08/2013 06:59:56 AM	1375937996	20.187
08/08/2013 06:59:07 AM	1375937947	20.125
08/08/2013 06:58:17 AM	1375937897	20.125
08/08/2013 06:57:27 AM	1375937847	20.062
08/08/2013 06:56:37 AM	1375937797	19.937
08/08/2013 06:55:47 AM	1375937747	20
08/08/2013 06:54:57 AM	1375937697	19.937
08/08/2013 06:54:07 AM	1375937647	20
08/08/2013 06:53:17 AM	1375937597	19.875
08/08/2013 06:52:27 AM	1375937547	19.75
08/08/2013 06:51:36 AM	1375937496	19.875
08/08/2013 06:50:47 AM	1375937447	19.812
08/08/2013 06:49:57 AM	1375937397	19.75
08/08/2013 06:49:06 AM	1375937346	19.812
08/08/2013 06:48:16 AM	1375937296	19.625
08/08/2013 06:47:27 AM	1375937247	19.562
08/08/2013 06:46:37 AM	1375937197	19.562
08/08/2013 06:45:47 AM	1375937147	19.562
08/08/2013 06:44:57 AM	1375937097	19.687
08/08/2013 06:44:07 AM	1375937047	19.625
08/08/2013 06:43:16 AM	1375936996	19.75
08/08/2013 06:42:27 AM	1375936947	19.75
08/08/2013 06:41:36 AM	1375936896	19.625
08/08/2013 06:40:47 AM	1375936847	19.812
08/08/2013 06:39:56 AM	1375936796	19.75
08/08/2013 06:39:07 AM	1375936747	19.75
08/08/2013 06:38:17 AM	1375936697	19.75
08/08/2013 06:37:27 AM	1375936647	19.687
08/08/2013 06:36:36 AM	1375936596	19.812
08/08/2013 06:35:46 AM	1375936546	19.812
08/08/2013 06:34:56 AM	1375936496	19.812
08/08/2013 06:34:07 AM	1375936447	19.937
08/08/2013 06:33:17 AM	1375936397	19.937
08/08/2013 06:32:27 AM	1375936347	20.062
08/08/2013 06:31:37 AM	1375936297	20.125
08/08/2013 06:30:47 AM	1375936247	19.937
08/08/2013 06:29:57 AM	1375936197	19.937
08/08/2013 06:29:07 AM	1375936147	19.937
08/08/2013 06:28:17 AM	1375936097	20
08/08/2013 06:27:27 AM	1375936047	19.937
08/08/2013 06:26:37 AM	1375935997	19.937
08/08/2013 06:25:47 AM	1375935947	20
08/08/2013 06:24:56 AM	1375935896	19.937
08/08/2013 06:24:06 AM	1375935846	19.937
08/08/2013 06:23:16 AM	1375935796	19.937
08/08/2013 06:22:27 AM	1375935747	19.875
08/08/2013 06:21:37 AM	1375935697	20
08/08/2013 06:20:46 AM	1375935646	19.875
08/08/2013 06:19:56 AM	1375935596	19.812
08/08/2013 06:19:06 AM	1375935546	19.812
08/08/2013 06:18:16 AM	1375935496	19.75
08/08/2013 06:17:26 AM	1375935446	19.75
08/08/2013 06:16:37 AM	1375935397	19.687
08/08/2013 06:15:47 AM	1375935347	19.562
08/08/2013 06:14:56 AM	1375935296	19.687
08/08/2013 06:14:07 AM	1375935247	19.625
08/08/2013 06:13:17 AM	1375935197	19.687
08/08/2013 06:12:27 AM	1375935147	19.812
08/08/2013 06:11:37 AM	1375935097	19.687
08/08/2013 06:10:47 AM	1375935047	19.75
08/08/2013 06:09:57 AM	1375934997	19.75
08/08/2013 06:09:06 AM	1375934946	19.625
08/08/2013 06:08:16 AM	1375934896	19.75
08/08/2013 06:07:26 AM	1375934846	19.562
08/08/2013 06:06:37 AM	1375934797	19.75
08/08/2013 06:05:47 AM	1375934747	19.687
08/08/2013 06:04:57 AM	1375934697	19.687
08/08/2013 06:04:06 AM	1375934646	19.812
08/08/2013 06:03:17 AM	1375934597	19.75
08/08/2013 06:02:27 AM	1375934547	19.75
08/08/2013 06:01:36 AM	1375934496	19.812
08/08/2013 06:00:47 AM	1375934447	19.687
08/08/2013 05:59:57 AM	1375934397	19.687
08/08/2013 05:59:07 AM	1375934347	19.687
08/08/2013 05:58:17 AM	1375934297	19.75
08/08/2013 05:57:27 AM	1375934247	19.812
08/08/2013 05:56:37 AM	1375934197	19.75
08/08/2013 05:55:47 AM	1375934147	19.875
08/08/2013 05:54:57 AM	1375934097	19.937
08/08/2013 05:54:07 AM	1375934047	19.937
08/08/2013 05:53:16 AM	1375933996	20.062
08/08/2013 05:52:26 AM	1375933946	20
08/08/2013 05:51:36 AM	1375933896	20
08/08/2013 05:50:47 AM	1375933847	20
08/08/2013 05:49:56 AM	1375933796	20
08/08/2013 05:49:07 AM	1375933747	20
08/08/2013 05:48:17 AM	1375933697	19.937
08/08/2013 05:47:27 AM	1375933647	20.062
08/08/2013 05:46:36 AM	1375933596	20
08/08/2013 05:45:46 AM	1375933546	19.937
08/08/2013 05:44:57 AM	1375933497	20
08/08/2013 05:44:07 AM	1375933447	19.937
08/08/2013 05:43:17 AM	1375933397	19.875
08/08/2013 05:42:27 AM	1375933347	19.812
08/08/2013 05:41:36 AM	1375933296	19.687
08/08/2013 05:40:47 AM	1375933247	19.687
08/08/2013 05:39:56 AM	1375933196	19.812
08/08/2013 05:39:07 AM	1375933147	19.812
08/08/2013 05:38:17 AM	1375933097	19.75
08/08/2013 05:37:27 AM	1375933047	19.625
08/08/2013 05:36:36 AM	1375932996	19.687
08/08/2013 05:35:47 AM	1375932947	19.812
08/08/2013 05:34:57 AM	1375932897	19.75
08/08/2013 05:34:07 AM	1375932847	19.875
08/08/2013 05:33:17 AM	1375932797	19.687
08/08/2013 05:32:27 AM	1375932747	19.875
08/08/2013 05:31:36 AM	1375932696	19.812
08/08/2013 05:30:47 AM	1375932647	19.812
08/08/2013 05:29:56 AM	1375932596	19.875
08/08/2013 05:29:06 AM	1375932546	19.875
08/08/2013 05:28:16 AM	1375932496	19.875
08/08/2013 05:27:27 AM	1375932447	19.812
08/08/2013 05:26:36 AM	1375932396	19.687
